order_id,order_date,customer_id,city,device,channel,source,medium,campaign_name,coupon_code,product_count,order_revenue,shipping_cost,discount_amount,refund_amount,net_revenue,order_status,payment_method
SP-2025-010713,2025-02-11 13:47:41,CUST-03568,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_KisIndirimi_2025,YILBASI20,6,25414.0,0.0,1417.32,0.0,23996.68,completed,credit_card
SP-2025-010714,2025-02-11 18:38:10,CUST-00840,Istanbul,mobile,Direct,(direct),(none),,BLACKFRIDAY30,4,13606.0,0.0,1732.61,0.0,11873.39,completed,credit_card
SP-2025-010715,2025-02-11 09:37:29,CUST-03544,Istanbul,mobile,Organic Social,facebook,social,,UCRETSIZ_KARGO,2,1318.0,29.9,98.04,0.0,1219.96,completed,pay_at_door
SP-2025-010716,2025-02-11 09:19:13,CUST-04320,Samsun,desktop,Paid Social,facebook,cpc,SP_Meta_OkulAcilisi_Subat,BLACKFRIDAY30,1,4329.0,29.9,594.99,0.0,3734.01,completed,debit_card
SP-2025-010717,2025-02-11 22:03:27,CUST-01000,Izmir,desktop,Direct,(direct),(none),,,2,7608.0,0.0,359.04,0.0,7248.96,completed,debit_card
SP-2025-010718,2025-02-11 17:34:37,CUST-01026,Gaziantep,mobile,Organic Search,google,organic,,,1,3859.0,29.9,0.0,0.0,3859.0,completed,credit_card
SP-2025-010719,2025-02-11 17:44:00,CUST-00164,Trabzon,mobile,Organic Search,google,organic,,,3,7037.0,0.0,272.8,0.0,6764.2,completed,credit_card
SP-2025-010720,2025-02-11 21:09:56,CUST-02009,Adana,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,3,8867.0,0.0,0.0,0.0,8867.0,completed,bank_transfer
SP-2025-010721,2025-02-11 11:55:40,CUST-01030,Izmir,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,ILKALIS10,2,4228.0,29.9,846.66,0.0,3381.34,completed,pay_at_door
SP-2025-010722,2025-02-11 20:11:23,CUST-04445,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,1,669.0,29.9,0.0,0.0,669.0,completed,credit_card
SP-2025-010723,2025-02-11 20:43:32,CUST-03726,Istanbul,mobile,Organic Search,google,organic,,YILBASI20,1,1769.0,29.9,315.1,0.0,1453.9,completed,credit_card
SP-2025-010724,2025-02-11 22:31:38,CUST-03105,Istanbul,mobile,Direct,(direct),(none),,,2,4638.0,0.0,232.65,3850.26,555.09,refunded,credit_card
SP-2025-010725,2025-02-11 19:32:59,CUST-03060,Istanbul,desktop,Organic Search,google,organic,,UCRETSIZ_KARGO,2,2268.0,29.9,236.62,0.0,2031.38,cancelled,credit_card
SP-2025-010726,2025-02-11 17:50:32,CUST-02024,Konya,mobile,Organic Social,twitter.com,social,,ILKALIS10,5,8115.0,0.0,1404.56,0.0,6710.44,completed,credit_card
SP-2025-010727,2025-02-11 12:29:15,CUST-01982,Tekirdag,mobile,Organic Social,facebook,social,,,1,849.0,29.9,44.51,0.0,804.49,completed,credit_card
SP-2025-010728,2025-02-11 13:18:30,CUST-03593,Konya,mobile,Organic Search,google,organic,,,1,3759.0,29.9,0.0,0.0,3759.0,completed,credit_card
SP-2025-010729,2025-02-11 09:08:27,CUST-01169,Adana,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,4,9036.0,0.0,0.0,0.0,9036.0,completed,credit_card
SP-2025-010730,2025-02-11 18:17:04,CUST-03886,Kocaeli,mobile,Organic Search,google,organic,,,1,1679.0,29.9,0.0,0.0,1679.0,completed,debit_card
SP-2025-010731,2025-02-11 18:46:19,CUST-02170,Istanbul,mobile,Direct,(direct),(none),,,1,509.0,29.9,0.0,0.0,509.0,completed,bank_transfer
SP-2025-010732,2025-02-11 20:47:47,CUST-04374,Izmir,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,BAHAR25,1,1669.0,29.9,333.11,0.0,1335.89,completed,bank_transfer
SP-2025-010733,2025-02-11 19:37:54,CUST-00390,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_OkulAcilisi_Subat,,1,2109.0,29.9,0.0,0.0,2109.0,completed,credit_card
SP-2025-010734,2025-02-11 18:50:40,CUST-03671,Istanbul,tablet,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,2,1358.0,29.9,282.11,0.0,1075.89,completed,bank_transfer
SP-2025-010735,2025-02-11 19:59:16,CUST-01992,Adana,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,HOSGELDIN15,7,9333.0,0.0,835.95,0.0,8497.05,completed,credit_card
SP-2025-010736,2025-02-11 15:42:34,CUST-00535,Izmir,desktop,Organic Search,google,organic,,KISFIRSATI,1,2299.0,29.9,208.09,0.0,2090.91,completed,credit_card
SP-2025-010737,2025-02-11 19:07:26,CUST-01937,Sakarya,mobile,Paid Social,instagram,cpc,SP_Meta_KisIndirimi_2025,,2,7428.0,0.0,0.0,0.0,7428.0,cancelled,credit_card
SP-2025-010738,2025-02-11 10:25:52,CUST-02948,Istanbul,desktop,Organic Search,google,organic,,,1,1149.0,29.9,0.0,0.0,1149.0,completed,bank_transfer
SP-2025-010739,2025-02-11 12:55:16,CUST-01892,Sakarya,desktop,Direct,(direct),(none),,SPORCU10,3,5087.0,0.0,27.14,0.0,5059.86,cancelled,credit_card
SP-2025-010740,2025-02-11 17:28:18,CUST-01357,Istanbul,mobile,Direct,(direct),(none),,BAHAR25,5,9905.0,0.0,653.42,0.0,9251.58,shipped,credit_card
SP-2025-010741,2025-02-11 18:03:34,CUST-01289,Istanbul,mobile,Organic Search,google,organic,,BLACKFRIDAY30,3,3137.0,29.9,540.31,0.0,2596.69,completed,credit_card
SP-2025-010742,2025-02-11 19:38:30,CUST-01241,Konya,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,2,5568.0,0.0,0.0,0.0,5568.0,completed,debit_card
SP-2025-010743,2025-02-11 19:09:01,CUST-04417,Diyarbakir,mobile,Paid Search,google,cpc,SP_Google_Search_SporAyakkabi,,2,5838.0,0.0,0.0,0.0,5838.0,completed,credit_card
SP-2025-010744,2025-02-11 20:22:54,CUST-04693,Istanbul,mobile,Organic Search,google,organic,,,3,5947.0,0.0,0.0,0.0,5947.0,completed,credit_card
SP-2025-010745,2025-02-11 18:22:32,CUST-04846,Istanbul,mobile,Direct,(direct),(none),,,5,5145.0,0.0,0.0,0.0,5145.0,completed,credit_card
SP-2025-010746,2025-02-11 23:47:07,CUST-03253,Konya,desktop,Paid Social,instagram,cpc,SP_Meta_OkulAcilisi_Subat,,1,3959.0,29.9,618.26,0.0,3340.74,completed,debit_card
SP-2025-010747,2025-02-11 16:04:42,CUST-03125,Istanbul,mobile,Organic Search,google,organic,,,2,4158.0,29.9,149.93,0.0,4008.07,completed,debit_card
SP-2025-010748,2025-02-11 16:58:53,CUST-04463,Malatya,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,ILKALIS10,1,2719.0,29.9,144.48,0.0,2574.52,completed,credit_card
SP-2025-010749,2025-02-11 22:24:10,CUST-02503,Diyarbakir,mobile,Referral,whatsapp.com,referral,,,2,5918.0,0.0,852.53,0.0,5065.47,completed,credit_card
SP-2025-010750,2025-02-11 11:30:08,CUST-01416,Istanbul,desktop,Direct,(direct),(none),,BAHAR25,2,3958.0,29.9,726.62,0.0,3231.38,completed,bank_transfer
SP-2025-010751,2025-02-11 19:41:47,CUST-03439,Istanbul,tablet,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,,3,4587.0,0.0,302.02,0.0,4284.98,completed,credit_card
SP-2025-010752,2025-02-11 10:45:02,CUST-03024,Antalya,mobile,Email,newsletter,email,,UCRETSIZ_KARGO,2,1078.0,29.9,139.12,0.0,938.88,completed,debit_card
SP-2025-010753,2025-02-11 13:22:12,CUST-02147,Samsun,mobile,Direct,(direct),(none),,ILKALIS10,2,2488.0,29.9,140.99,0.0,2347.01,shipped,credit_card
SP-2025-010754,2025-02-11 12:43:17,CUST-02315,Istanbul,mobile,Direct,(direct),(none),,HOSGELDIN15,2,2908.0,29.9,255.29,0.0,2652.71,completed,credit_card
SP-2025-010755,2025-02-11 19:46:43,CUST-02401,Izmir,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,KISFIRSATI,3,6277.0,0.0,764.13,0.0,5512.87,completed,credit_card
SP-2025-010756,2025-02-11 09:52:08,CUST-01799,Istanbul,mobile,Organic Search,google,organic,,,1,609.0,29.9,135.6,0.0,473.4,completed,debit_card
SP-2025-010757,2025-02-11 18:10:59,CUST-03852,Eskisehir,desktop,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,SPORCU10,4,8066.0,0.0,1613.03,0.0,6452.97,completed,credit_card
SP-2025-010758,2025-02-11 01:43:07,CUST-00870,Elazig,mobile,Organic Search,google,organic,,,1,1779.0,29.9,0.0,1702.15,76.85,refunded,bank_transfer
SP-2025-010759,2025-02-11 21:08:11,CUST-00793,Izmir,mobile,Paid Search,google,cpc,SP_Google_Display_Remarketing,KISFIRSATI,2,3758.0,29.9,607.8,0.0,3150.2,completed,credit_card
SP-2025-010760,2025-02-11 10:49:01,CUST-00225,Bursa,tablet,Paid Search,google,cpc,SP_Google_Shopping_Giyim,BAHAR25,1,229.0,29.9,25.82,0.0,203.18,completed,bank_transfer
SP-2025-010761,2025-02-11 21:11:40,CUST-01669,Istanbul,desktop,Direct,(direct),(none),,,4,7586.0,0.0,865.88,0.0,6720.12,completed,credit_card
SP-2025-010762,2025-02-11 21:28:51,CUST-03185,Trabzon,desktop,Organic Social,instagram,social,,,3,9227.0,0.0,482.48,0.0,8744.52,completed,credit_card
SP-2025-010763,2025-02-11 17:12:47,CUST-04109,Izmir,mobile,Organic Social,instagram,social,,,1,3999.0,29.9,586.14,0.0,3412.86,shipped,bank_transfer
SP-2025-010764,2025-02-11 11:03:11,CUST-01471,Hatay,mobile,Referral,whatsapp.com,referral,,BAHAR25,3,9027.0,0.0,1090.17,0.0,7936.83,cancelled,debit_card
SP-2025-010765,2025-02-11 13:25:52,CUST-01124,Diyarbakir,mobile,Organic Social,instagram,social,,,3,6287.0,0.0,0.0,0.0,6287.0,completed,credit_card
SP-2025-010766,2025-02-11 21:28:01,CUST-03141,Istanbul,mobile,Organic Social,twitter.com,social,,,6,6124.0,0.0,0.0,0.0,6124.0,completed,credit_card
SP-2025-010767,2025-02-11 19:33:38,CUST-01915,Antalya,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,4,9416.0,0.0,257.11,0.0,9158.89,completed,credit_card
SP-2025-010768,2025-02-11 08:32:54,CUST-04110,Antalya,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,2,9398.0,0.0,1731.42,2823.77,4842.81,refunded,debit_card
SP-2025-010769,2025-02-11 12:35:40,CUST-02241,Eskisehir,mobile,Organic Search,google,organic,,,4,4956.0,0.0,0.0,0.0,4956.0,completed,pay_at_door
SP-2025-010770,2025-02-11 12:09:36,CUST-01431,Antalya,mobile,Organic Social,facebook,social,,BAHAR25,2,5648.0,0.0,714.35,0.0,4933.65,completed,credit_card
SP-2025-010771,2025-02-11 11:28:01,CUST-01537,Malatya,mobile,Direct,(direct),(none),,,2,3998.0,29.9,348.6,0.0,3649.4,completed,credit_card
SP-2025-010772,2025-02-11 12:37:42,CUST-04486,Istanbul,desktop,Organic Search,google,organic,,,1,1069.0,29.9,193.95,0.0,875.05,completed,credit_card
SP-2025-010773,2025-02-12 21:56:23,CUST-03534,Istanbul,mobile,Referral,blog.sporthink.com.tr,referral,,,1,669.0,29.9,0.0,0.0,669.0,completed,credit_card
SP-2025-010774,2025-02-12 17:55:08,CUST-03491,Istanbul,tablet,Organic Search,bing,organic,,,5,11585.0,0.0,0.0,0.0,11585.0,completed,debit_card
SP-2025-010775,2025-02-12 23:31:57,CUST-01250,Adana,mobile,Organic Search,google,organic,,,1,1609.0,29.9,215.82,0.0,1393.18,completed,credit_card
SP-2025-010776,2025-02-12 17:40:04,CUST-02295,Istanbul,tablet,Direct,(direct),(none),,,1,2159.0,29.9,621.33,0.0,1537.67,completed,pay_at_door
SP-2025-010777,2025-02-12 22:24:52,CUST-02047,Kocaeli,mobile,Organic Search,google,organic,,YILBASI20,1,4789.0,0.0,708.22,0.0,4080.78,completed,debit_card
SP-2025-010778,2025-02-12 17:41:07,CUST-00305,Bursa,mobile,Direct,(direct),(none),,,1,499.0,29.9,0.0,0.0,499.0,completed,credit_card
SP-2025-010779,2025-02-12 10:22:17,CUST-02976,Adana,mobile,Organic Social,facebook,social,,KISFIRSATI,3,3987.0,29.9,554.8,0.0,3432.2,completed,pay_at_door
SP-2025-010780,2025-02-12 11:24:32,CUST-02130,Erzurum,mobile,Organic Search,google,organic,,,3,2527.0,29.9,0.0,0.0,2527.0,completed,credit_card
SP-2025-010781,2025-02-12 11:34:26,CUST-03909,Ankara,mobile,Organic Search,google,organic,,BLACKFRIDAY30,2,4108.0,29.9,752.12,0.0,3355.88,completed,debit_card
SP-2025-010782,2025-02-12 19:14:56,CUST-01643,Mugla,mobile,Organic Search,google,organic,,,2,2858.0,29.9,0.0,0.0,2858.0,completed,credit_card
SP-2025-010783,2025-02-12 16:08:31,CUST-00874,Malatya,desktop,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,ILKALIS10,1,1609.0,29.9,206.58,0.0,1402.42,completed,pay_at_door
SP-2025-010784,2025-02-12 08:22:26,CUST-04080,Antalya,desktop,Email,newsletter,email,,,2,3398.0,29.9,0.0,3071.09,326.91,refunded,bank_transfer
SP-2025-010785,2025-02-12 18:25:10,CUST-02684,Istanbul,mobile,Organic Search,google,organic,,KISFIRSATI,1,1609.0,29.9,92.94,0.0,1516.06,completed,credit_card
SP-2025-010786,2025-02-12 21:57:34,CUST-03918,Izmir,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,1,879.0,29.9,0.0,0.0,879.0,completed,debit_card
SP-2025-010787,2025-02-12 13:29:58,CUST-02177,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,SPORCU10,4,2636.0,29.9,238.59,0.0,2397.41,completed,debit_card
SP-2025-010788,2025-02-12 18:30:00,CUST-03490,Izmir,mobile,Direct,(direct),(none),,YILBASI20,1,739.0,29.9,94.4,0.0,644.6,completed,pay_at_door
SP-2025-010789,2025-02-12 12:50:54,CUST-02804,Ankara,desktop,Organic Search,bing,organic,,,1,1599.0,29.9,0.0,0.0,1599.0,completed,credit_card
SP-2025-010790,2025-02-12 17:56:04,CUST-02260,Sakarya,mobile,Organic Search,google,organic,,BAHAR25,1,1779.0,29.9,349.52,0.0,1429.48,completed,bank_transfer
SP-2025-010791,2025-02-12 18:40:37,CUST-03287,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Search_Krampon,,2,2088.0,29.9,364.5,0.0,1723.5,completed,bank_transfer
SP-2025-010792,2025-02-12 15:15:33,CUST-00276,Gaziantep,desktop,Direct,(direct),(none),,KISFIRSATI,2,4298.0,29.9,393.3,0.0,3904.7,shipped,debit_card
SP-2025-010793,2025-02-12 09:21:22,CUST-01635,Istanbul,tablet,Referral,trendyol.com,referral,,YILBASI20,2,1728.0,29.9,341.76,0.0,1386.24,completed,credit_card
SP-2025-010794,2025-02-12 23:25:35,CUST-03010,Istanbul,desktop,Organic Search,google,organic,,BAHAR25,5,8105.0,0.0,1216.21,0.0,6888.79,completed,debit_card
SP-2025-010795,2025-02-12 22:58:40,CUST-00112,Eskisehir,tablet,Organic Search,google,organic,,BAHAR25,4,5016.0,0.0,272.76,0.0,4743.24,completed,pay_at_door
SP-2025-010796,2025-02-12 22:04:18,CUST-04154,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_OkulAcilisi_Subat,UCRETSIZ_KARGO,2,1558.0,29.9,107.49,0.0,1450.51,completed,credit_card
SP-2025-010797,2025-02-12 17:38:19,CUST-03370,Istanbul,desktop,Paid Social,instagram,cpc,SP_Meta_KisIndirimi_2025,,2,3378.0,29.9,128.39,0.0,3249.61,completed,debit_card
SP-2025-010798,2025-02-12 08:36:59,CUST-04653,Van,mobile,Organic Search,google,organic,,BLACKFRIDAY30,3,3447.0,29.9,614.89,0.0,2832.11,completed,debit_card
SP-2025-010799,2025-02-12 19:27:56,CUST-01648,Tekirdag,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,1,4549.0,0.0,0.0,0.0,4549.0,completed,credit_card
SP-2025-010800,2025-02-12 13:27:41,CUST-03035,Ankara,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,4,6686.0,0.0,570.75,0.0,6115.25,completed,credit_card
SP-2025-010801,2025-02-12 13:23:34,CUST-04637,Ankara,desktop,Organic Search,google,organic,,,1,1419.0,29.9,0.0,0.0,1419.0,shipped,credit_card
SP-2025-010802,2025-02-12 18:18:34,CUST-03614,Istanbul,mobile,Organic Search,google,organic,,ILKALIS10,2,4118.0,29.9,253.15,0.0,3864.85,completed,credit_card
SP-2025-010803,2025-02-12 10:31:43,CUST-03675,Elazig,desktop,Paid Social,instagram,cpc,SP_Meta_OkulAcilisi_Subat,BAHAR25,7,7813.0,0.0,760.97,0.0,7052.03,completed,debit_card
SP-2025-010804,2025-02-12 18:51:09,CUST-01774,Istanbul,mobile,Organic Search,google,organic,,,2,4038.0,29.9,1127.08,0.0,2910.92,completed,credit_card
SP-2025-010805,2025-02-12 15:03:37,CUST-01309,Ankara,desktop,Direct,(direct),(none),,KISFIRSATI,1,2319.0,29.9,453.44,0.0,1865.56,completed,credit_card
SP-2025-010806,2025-02-12 21:49:14,CUST-00369,Trabzon,mobile,Paid Social,instagram,cpc,SP_Meta_OkulAcilisi_Subat,BLACKFRIDAY30,3,12447.0,0.0,2138.85,0.0,10308.15,completed,credit_card
SP-2025-010807,2025-02-12 18:30:06,CUST-04768,Kocaeli,desktop,Organic Search,google,organic,,BAHAR25,8,18452.0,0.0,2417.07,0.0,16034.93,completed,credit_card
SP-2025-010808,2025-02-12 08:15:05,CUST-01995,Istanbul,tablet,Email,newsletter,email,,YILBASI20,2,2788.0,29.9,62.75,0.0,2725.25,completed,credit_card
SP-2025-010809,2025-02-12 12:06:02,CUST-02806,Adana,desktop,Organic Social,twitter.com,social,,SPORCU10,4,5376.0,0.0,1176.76,0.0,4199.24,completed,debit_card
SP-2025-010810,2025-02-12 12:44:23,CUST-02630,Manisa,mobile,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,HOSGELDIN15,1,3849.0,29.9,201.45,0.0,3647.55,completed,debit_card
SP-2025-010811,2025-02-12 08:51:56,CUST-02096,Ankara,desktop,Referral,blog.sporthink.com.tr,referral,,BLACKFRIDAY30,4,10026.0,0.0,1261.46,0.0,8764.54,completed,credit_card
SP-2025-010812,2025-02-12 18:26:34,CUST-00344,Mugla,mobile,Organic Search,google,organic,,BAHAR25,1,4149.0,29.9,305.36,0.0,3843.64,completed,credit_card
SP-2025-010813,2025-02-12 12:31:13,CUST-04551,Ankara,desktop,Organic Social,instagram,social,,UCRETSIZ_KARGO,4,7696.0,0.0,455.88,0.0,7240.12,completed,pay_at_door
SP-2025-010814,2025-02-12 14:32:36,CUST-00829,Adana,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,BAHAR25,8,10012.0,0.0,940.35,0.0,9071.65,completed,credit_card
SP-2025-010815,2025-02-12 19:29:43,CUST-03264,Mugla,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,2,4778.0,0.0,0.0,0.0,4778.0,completed,credit_card
SP-2025-010816,2025-02-12 11:50:52,CUST-01043,Denizli,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,ILKALIS10,2,7518.0,0.0,1015.77,0.0,6502.23,completed,pay_at_door
SP-2025-010817,2025-02-12 21:56:36,CUST-04528,Izmir,mobile,Organic Search,google,organic,,,2,3098.0,29.9,129.89,0.0,2968.11,completed,credit_card
SP-2025-010818,2025-02-12 22:53:27,CUST-02907,Istanbul,mobile,Direct,(direct),(none),,,1,4149.0,29.9,0.0,0.0,4149.0,completed,debit_card
SP-2025-010819,2025-02-12 16:07:14,CUST-02908,Eskisehir,mobile,Organic Search,google,organic,,,1,1439.0,29.9,0.0,1041.08,397.92,refunded,credit_card
SP-2025-010820,2025-02-12 10:05:16,CUST-00804,Sakarya,mobile,Organic Search,google,organic,,SPORCU10,1,4189.0,29.9,422.41,0.0,3766.59,completed,bank_transfer
SP-2025-010821,2025-02-12 11:43:25,CUST-00430,Istanbul,mobile,Referral,blog.sporthink.com.tr,referral,,,2,658.0,29.9,0.0,0.0,658.0,completed,credit_card
SP-2025-010822,2025-02-12 20:44:10,CUST-04320,Samsun,mobile,Direct,(direct),(none),,SPORCU10,2,5998.0,0.0,386.24,0.0,5611.76,completed,bank_transfer
SP-2025-010823,2025-02-12 15:18:07,CUST-00922,Bursa,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,UCRETSIZ_KARGO,2,6938.0,0.0,605.59,0.0,6332.41,completed,debit_card
SP-2025-010824,2025-02-12 08:42:04,CUST-02686,Istanbul,desktop,Organic Search,bing,organic,,KISFIRSATI,1,1839.0,29.9,152.9,0.0,1686.1,completed,bank_transfer
SP-2025-010825,2025-02-12 23:36:39,CUST-04862,Istanbul,desktop,Email,newsletter,email,,,2,6758.0,0.0,0.0,0.0,6758.0,completed,credit_card
SP-2025-010826,2025-02-12 12:57:21,CUST-01429,Ordu,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,,1,1629.0,29.9,0.0,0.0,1629.0,shipped,credit_card
SP-2025-010827,2025-02-12 09:37:02,CUST-03760,Istanbul,mobile,Referral,blog.sporthink.com.tr,referral,,HOSGELDIN15,5,16085.0,0.0,632.71,0.0,15452.29,completed,credit_card
SP-2025-010828,2025-02-12 19:42:11,CUST-03757,Malatya,mobile,Direct,(direct),(none),,,3,14227.0,0.0,196.02,0.0,14030.98,completed,debit_card
SP-2025-010829,2025-02-12 10:33:45,CUST-01202,Ankara,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,SPORCU10,1,1899.0,29.9,239.86,0.0,1659.14,completed,debit_card
SP-2025-010830,2025-02-12 09:18:08,CUST-04602,Konya,desktop,Email,newsletter,email,,,2,6308.0,0.0,0.0,0.0,6308.0,completed,credit_card
SP-2025-010831,2025-02-12 09:49:40,CUST-02078,Kayseri,mobile,Organic Social,instagram,social,,,2,4318.0,29.9,1227.1,0.0,3090.9,completed,credit_card
SP-2025-010832,2025-02-12 15:40:48,CUST-02614,Eskisehir,mobile,Organic Social,facebook,social,,,1,2349.0,29.9,234.71,0.0,2114.29,completed,bank_transfer
SP-2025-010833,2025-02-12 14:48:41,CUST-03681,Konya,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,HOSGELDIN15,3,3927.0,29.9,325.81,0.0,3601.19,completed,credit_card
SP-2025-010834,2025-02-12 16:26:48,CUST-03543,Sakarya,desktop,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,,1,1979.0,29.9,0.0,0.0,1979.0,completed,bank_transfer
SP-2025-010835,2025-02-12 17:02:22,CUST-04235,Afyonkarahisar,mobile,Paid Video,youtube.com,cpc,,ILKALIS10,2,3528.0,29.9,957.52,0.0,2570.48,shipped,credit_card
SP-2025-010836,2025-02-12 21:04:58,CUST-01375,Samsun,mobile,Direct,(direct),(none),,YILBASI20,4,5736.0,0.0,585.24,0.0,5150.76,completed,pay_at_door
SP-2025-010837,2025-02-12 15:45:31,CUST-04969,Istanbul,mobile,Referral,trendyol.com,referral,,UCRETSIZ_KARGO,3,3377.0,29.9,295.14,0.0,3081.86,completed,bank_transfer
SP-2025-010838,2025-02-12 10:09:04,CUST-01160,Antalya,tablet,Direct,(direct),(none),,BAHAR25,4,10256.0,0.0,1255.0,0.0,9001.0,completed,pay_at_door
SP-2025-010839,2025-02-12 01:43:41,CUST-00832,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,KISFIRSATI,2,2838.0,29.9,436.59,0.0,2401.41,completed,credit_card
SP-2025-010840,2025-02-12 21:53:55,CUST-04824,Istanbul,tablet,Organic Search,google,organic,,SPORCU10,2,2318.0,29.9,430.12,0.0,1887.88,completed,pay_at_door
SP-2025-010841,2025-02-12 11:40:48,CUST-03561,Istanbul,mobile,Organic Search,google,organic,,,5,13805.0,0.0,0.0,0.0,13805.0,completed,credit_card
SP-2025-010842,2025-02-12 12:01:24,CUST-01971,Istanbul,desktop,Organic Search,google,organic,,UCRETSIZ_KARGO,4,13206.0,0.0,787.32,0.0,12418.68,completed,credit_card
SP-2025-010843,2025-02-12 17:54:42,CUST-03969,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_OkulAcilisi_Subat,HOSGELDIN15,1,1169.0,29.9,189.79,0.0,979.21,completed,credit_card
SP-2025-010844,2025-02-12 15:00:52,CUST-02648,Istanbul,tablet,Referral,whatsapp.com,referral,,,1,2999.0,29.9,0.0,0.0,2999.0,completed,credit_card
SP-2025-010845,2025-02-12 19:09:41,CUST-03265,Ankara,mobile,Paid Social,facebook,cpc,SP_Meta_KisIndirimi_2025,,2,2038.0,29.9,0.0,0.0,2038.0,completed,credit_card
SP-2025-010846,2025-02-12 13:19:58,CUST-00038,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,HOSGELDIN15,3,8147.0,0.0,902.95,0.0,7244.05,completed,credit_card
SP-2025-010847,2025-02-12 12:05:35,CUST-04350,Konya,mobile,Direct,(direct),(none),,ILKALIS10,1,679.0,29.9,63.46,0.0,615.54,completed,credit_card
SP-2025-010848,2025-02-12 12:52:05,CUST-04604,Istanbul,desktop,Organic Search,google,organic,,,2,6518.0,0.0,1308.47,0.0,5209.53,completed,bank_transfer
SP-2025-010849,2025-02-12 18:00:44,CUST-02489,Trabzon,tablet,Direct,(direct),(none),,,1,1019.0,29.9,0.0,0.0,1019.0,completed,pay_at_door
SP-2025-010850,2025-02-12 19:36:25,CUST-03120,Istanbul,mobile,Organic Social,twitter.com,social,,,1,2099.0,29.9,0.0,0.0,2099.0,completed,credit_card
SP-2025-010851,2025-02-12 09:14:01,CUST-04007,Trabzon,desktop,Direct,(direct),(none),,,3,6397.0,0.0,0.0,0.0,6397.0,completed,credit_card
SP-2025-010852,2025-02-12 17:35:45,CUST-04234,Balikesir,desktop,Referral,trendyol.com,referral,,,1,1569.0,29.9,0.0,0.0,1569.0,completed,credit_card
SP-2025-010853,2025-02-12 20:17:58,CUST-04833,Istanbul,desktop,Organic Social,instagram,social,,,1,1469.0,29.9,0.0,0.0,1469.0,completed,pay_at_door
SP-2025-010854,2025-02-12 13:45:41,CUST-04232,Bursa,mobile,Organic Search,google,organic,,,1,5139.0,0.0,0.0,0.0,5139.0,completed,credit_card
SP-2025-010855,2025-02-12 22:52:21,CUST-03810,Kocaeli,desktop,Paid Search,google,cpc,SP_Google_Shopping_Giyim,HOSGELDIN15,5,13945.0,0.0,3179.25,0.0,10765.75,completed,credit_card
SP-2025-010856,2025-02-12 11:04:34,CUST-00797,Tekirdag,mobile,Organic Search,google,organic,,,5,13605.0,0.0,3140.21,0.0,10464.79,completed,credit_card
SP-2025-010857,2025-02-12 13:48:04,CUST-04996,Ankara,desktop,Organic Social,facebook,social,,SPORCU10,2,7118.0,0.0,1338.59,4927.81,851.6,refunded,credit_card
SP-2025-010858,2025-02-12 18:12:37,CUST-00631,Trabzon,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,4,7826.0,0.0,812.16,0.0,7013.84,completed,credit_card
SP-2025-010859,2025-02-12 17:17:44,CUST-04222,Izmir,mobile,Direct,(direct),(none),,BLACKFRIDAY30,1,1909.0,29.9,304.26,0.0,1604.74,completed,bank_transfer
