date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,objective,buying_type,impressions,reach,frequency,clicks,inline_link_clicks,spend,cpc,cpm,cpp,ctr,inline_link_click_ctr,actions:link_click,actions:landing_page_view,actions:offsite_conversion.fb_pixel_view_content,actions:offsite_conversion.fb_pixel_add_to_cart,actions:offsite_conversion.fb_pixel_initiate_checkout,actions:offsite_conversion.fb_pixel_purchase,action_values:offsite_conversion.fb_pixel_purchase,actions:page_engagement,actions:post_engagement,actions:video_view
2025-03-22,2025-03-22,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,356667668477470,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,821,553,1.48,25,18,37.18,1.49,45.29,67.23,3.16,2.19,18,13,10,1,0,0,0.0,16,12,173
2025-03-22,2025-03-22,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,6684620135515614,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,626,481,1.3,21,16,32.96,1.57,52.65,68.52,3.36,2.56,16,12,6,1,0,0,0.0,8,15,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,7841440513265621,Ebeveynler_CocukUrunleri,493369949177017,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,959,737,1.3,15,10,51.67,3.44,53.88,70.11,1.63,1.04,10,8,5,1,0,0,0.0,5,14,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,7841440513265621,Ebeveynler_CocukUrunleri,29815908746729,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,594,475,1.25,8,6,49.73,6.22,83.72,104.69,1.35,1.01,6,5,2,0,0,0,0.0,5,10,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,7841440513265621,Ebeveynler_CocukUrunleri,6042805051520333,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,1111,687,1.62,12,8,47.66,3.97,42.9,69.37,1.15,0.72,8,7,4,0,0,0,0.0,7,18,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,413290843929087,Lookalike_Alicilar_3pct,8474248511987072,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,1006,473,2.13,26,21,47.02,1.81,46.74,99.41,2.68,2.09,21,15,8,1,0,0,0.0,12,25,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,413290843929087,Lookalike_Alicilar_3pct,3737798012687800,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,1399,632,2.21,19,13,53.69,2.83,38.38,84.95,1.39,0.93,13,11,5,1,0,0,0.0,11,14,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,1218666778557182,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,2001,912,2.19,69,57,70.44,1.02,35.2,77.24,3.46,2.85,57,41,20,2,1,0,0.0,54,52,346
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,7346636842727477,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,569,301,1.89,7,5,43.49,6.21,76.43,144.49,1.4,0.88,5,4,2,0,0,0,0.0,3,10,0
2025-03-22,2025-03-22,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,4313040046181834,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,1090,720,1.51,33,25,95.79,2.9,87.88,133.04,3.09,2.29,25,19,13,1,0,0,0.0,24,27,134
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,2801583905615764,Lookalike_Alicilar_1pct,2053927806987557,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,2033,1721,1.18,47,37,32.73,0.7,16.1,19.02,2.31,1.82,37,31,21,3,1,0,0.0,31,37,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,2801583905615764,Lookalike_Alicilar_1pct,8098608214711130,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,1175,770,1.53,20,14,23.57,1.18,20.06,30.61,1.73,1.19,14,12,6,1,0,0,0.0,15,10,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,2801583905615764,Lookalike_Alicilar_1pct,6921517409633878,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,1080,456,2.37,18,15,25.78,1.43,23.87,56.54,1.74,1.39,15,12,6,0,0,0,0.0,11,14,211
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,1902337835291538,18-24_Erkek_Istanbul,985020278213113,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,1047,503,2.08,20,17,42.6,2.13,40.69,84.69,1.98,1.62,17,14,9,0,0,0,0.0,11,26,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,1902337835291538,18-24_Erkek_Istanbul,7614634841294488,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,807,411,1.96,9,7,34.22,3.8,42.4,83.26,1.17,0.87,7,5,3,0,0,0,0.0,4,17,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,356667668477470,AdidasUltraboost_Video_V1,OUTCOME_AWARENESS,AUCTION,670,569,1.18,15,12,28.17,1.88,42.04,49.51,2.28,1.79,12,8,5,0,0,0,0.0,10,11,64
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,5153116558422054,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,1042,477,2.18,16,12,37.16,2.32,35.66,77.9,1.61,1.15,12,9,6,0,0,0,0.0,5,15,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,7841440513265621,Ebeveynler_CocukUrunleri,7162763537002016,NikeAF1_SingleImage_V1,OUTCOME_AWARENESS,AUCTION,1787,791,2.26,38,28,47.57,1.25,26.62,60.14,2.13,1.57,28,24,12,1,0,0,0.0,12,48,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,7841440513265621,Ebeveynler_CocukUrunleri,8469946491355886,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,1269,1102,1.15,13,11,42.82,3.29,33.74,38.86,1.1,0.87,11,8,5,0,0,0,0.0,6,16,83
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,6712782172544622,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,546,302,1.81,15,10,30.53,2.04,55.92,101.09,2.82,1.83,10,8,4,0,0,0,0.0,5,4,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,9898356092643721,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,336,218,1.54,8,5,29.19,3.65,86.88,133.9,2.66,1.49,5,3,2,0,0,0,0.0,3,7,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,7100657778863228,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,381,227,1.68,4,3,24.36,6.09,63.94,107.31,1.22,0.79,3,2,1,0,0,0,0.0,2,4,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,7346636842727477,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,309,271,1.14,8,5,26.8,3.35,86.73,98.89,2.66,1.62,5,3,1,0,0,0,0.0,5,8,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,6494037529421040,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,474,263,1.8,14,12,18.06,1.29,38.1,68.67,3.11,2.53,12,9,6,0,0,0,0.0,7,2,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,3064685640998001,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,410,361,1.14,12,10,24.07,2.01,58.71,66.68,3.13,2.44,10,7,3,0,0,0,0.0,7,5,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,3909402592466541,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,641,337,1.9,12,8,25.07,2.09,39.11,74.39,2.0,1.25,8,6,3,0,0,0,0.0,4,3,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,138653005101024,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,288,134,2.15,5,3,16.43,3.29,57.05,122.61,1.83,1.04,3,2,1,0,0,0,0.0,3,4,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,1242758144401444,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,198,125,1.58,2,1,17.19,8.6,86.82,137.52,1.33,0.51,1,0,0,0,0,0,0.0,1,3,23
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,5153116558422054,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,423,227,1.86,6,5,22.61,3.77,53.45,99.6,1.65,1.18,5,3,1,0,0,0,0.0,4,9,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,163169298410900,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,244,116,2.1,7,5,21.71,3.1,88.98,187.16,3.22,2.05,5,4,2,0,0,0,0.0,4,2,44
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,5882449436354419,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,807,629,1.28,15,12,28.95,1.93,35.87,46.03,1.87,1.49,12,9,5,0,0,0,0.0,5,18,198
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,3898847366368504,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,1266,591,2.14,19,15,43.09,2.27,34.04,72.91,1.52,1.18,15,12,7,1,0,0,0.0,12,23,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,4176391245476202,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,458,187,2.45,11,8,38.71,3.52,84.52,207.01,2.51,1.75,8,7,4,0,0,0,0.0,6,3,105
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,1902337835291538,18-24_Erkek_Istanbul,4813095993664716,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,1659,1433,1.16,52,43,107.31,2.06,64.68,74.88,3.18,2.59,43,32,16,2,1,0,0.0,32,9,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,8972315513725439,35-55_Outdoor_Ilgilenen,6684620135515614,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,1933,1492,1.3,52,39,92.5,1.78,47.85,62.0,2.71,2.02,39,33,18,1,0,0,0.0,23,38,0
2025-03-23,2025-03-23,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,6185498856456084,35-44_Erkek_Izmir_Ankara,2449163139092512,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,1740,1216,1.43,34,25,150.99,4.44,86.78,124.17,2.0,1.44,25,20,15,1,0,0,0.0,23,45,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,6185498856456084,35-44_Erkek_Izmir_Ankara,624751592477677,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,12540,5826,2.15,234,170,219.76,0.94,17.52,37.72,1.87,1.36,170,145,79,15,6,3,6322.81,127,139,1096
2025-03-24,2025-03-24,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,413290843929087,Lookalike_Alicilar_3pct,8138383748105195,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,4097,2836,1.44,46,35,134.41,2.92,32.81,47.39,1.13,0.85,35,25,13,2,1,0,0.0,36,65,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,413290843929087,Lookalike_Alicilar_3pct,3737798012687800,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,9079,4689,1.94,98,73,136.74,1.4,15.06,29.16,1.09,0.8,73,59,32,6,2,0,0.0,72,181,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,4630550506638788,Yilbasi_Hediye_Carousel_V1,OUTCOME_SALES,AUCTION,1923,1231,1.56,60,42,75.18,1.25,39.1,61.07,3.16,2.18,42,37,20,4,1,0,0.0,40,19,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,8242740027904188,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,1002,632,1.59,24,17,74.53,3.11,74.38,117.93,2.48,1.7,17,13,7,0,0,0,0.0,9,20,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6185498856456084,35-44_Erkek_Izmir_Ankara,2449163139092512,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,661,303,2.18,16,13,42.37,2.65,64.1,139.83,2.56,1.97,13,9,5,0,0,0,0.0,11,15,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6185498856456084,35-44_Erkek_Izmir_Ankara,4490347430381308,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,463,368,1.26,7,5,41.06,5.87,88.68,111.58,1.54,1.08,5,4,3,0,0,0,0.0,2,7,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6185498856456084,35-44_Erkek_Izmir_Ankara,624751592477677,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,725,412,1.76,15,11,49.04,3.27,67.64,119.03,2.17,1.52,11,7,4,0,0,0,0.0,4,20,152
2025-03-24,2025-03-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,1585464692246228,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,2210,1175,1.88,56,44,119.09,2.13,53.89,101.35,2.56,1.99,44,37,25,5,2,1,1372.22,44,24,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,134911686038248,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,897,570,1.57,30,26,65.21,2.17,72.7,114.4,3.44,2.9,26,18,14,1,0,0,0.0,16,5,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,4440911678617080,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,1037,701,1.48,27,20,76.81,2.84,74.07,109.57,2.61,1.93,20,14,9,1,0,0,0.0,17,5,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,6921517409633878,Krampon_Video_V2,OUTCOME_SALES,AUCTION,475,220,2.16,6,4,40.23,6.7,84.69,182.86,1.3,0.84,4,3,2,0,0,0,0.0,3,4,34
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,413290843929087,Lookalike_Alicilar_3pct,8474248511987072,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,2266,1149,1.97,74,59,171.8,2.32,75.82,149.52,3.3,2.6,59,50,38,3,1,0,0.0,51,63,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,3604975704973900,Retargeting_SepetTerk,7113963955188247,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,438,213,2.06,7,5,39.43,5.63,90.02,185.12,1.73,1.14,5,3,1,0,0,0,0.0,3,5,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,3604975704973900,Retargeting_SepetTerk,9682639739332430,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,744,317,2.35,20,14,65.18,3.26,87.61,205.62,2.81,1.88,14,12,6,1,0,0,0.0,9,15,126
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,3604975704973900,Retargeting_SepetTerk,2240832610670554,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,1149,874,1.31,20,14,39.93,2.0,34.75,45.69,1.76,1.22,14,10,5,1,0,0,0.0,14,31,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,7841440513265621,Ebeveynler_CocukUrunleri,3807423957332495,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,1841,967,1.9,47,35,96.63,2.06,52.49,99.93,2.61,1.9,35,24,14,3,1,0,0.0,34,36,0
2025-03-24,2025-03-24,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,7841440513265621,Ebeveynler_CocukUrunleri,7162763537002016,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,1302,758,1.72,29,24,115.28,3.98,88.54,152.08,2.29,1.84,24,17,9,1,0,0,0.0,21,38,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,6185498856456084,35-44_Erkek_Izmir_Ankara,1535366938536237,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,5300,2468,2.15,113,82,85.27,0.75,16.09,34.55,2.14,1.55,82,65,39,7,3,1,2435.49,50,109,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,2266738213434075,BlackFriday_Urgency_V1,OUTCOME_AWARENESS,AUCTION,2031,1838,1.11,38,33,41.88,1.1,20.62,22.79,1.9,1.62,33,24,13,3,1,0,0.0,20,31,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,356667668477470,AdidasUltraboost_Video_V1,OUTCOME_AWARENESS,AUCTION,885,585,1.51,20,17,38.4,1.92,43.39,65.64,2.36,1.92,17,14,8,1,0,0,0.0,14,23,152
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,2801583905615764,Lookalike_Alicilar_1pct,1276522882308284,PumaSuede_Carousel_V1,OUTCOME_AWARENESS,AUCTION,3896,2452,1.59,59,42,93.17,1.58,23.91,38.0,1.52,1.08,42,29,15,3,0,0,0.0,33,89,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,9644682928982844,Retargeting_UrunGoruntuleyen,402425958999592,NikeAF1_SingleImage_V1,OUTCOME_AWARENESS,AUCTION,1736,910,1.91,25,18,29.41,1.18,16.94,32.32,1.49,1.04,18,13,8,1,0,0,0.0,18,37,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,9644682928982844,Retargeting_UrunGoruntuleyen,4226381626507011,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,2148,887,2.42,29,24,48.65,1.68,22.65,54.85,1.36,1.12,24,17,10,1,0,0,0.0,16,39,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,9644682928982844,Retargeting_UrunGoruntuleyen,1218666778557182,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,675,555,1.22,9,7,25.52,2.84,37.81,45.98,1.35,1.04,7,5,3,0,0,0,0.0,4,16,123
2025-03-25,2025-03-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,2630462619751258,Yilbasi_Hediye_Carousel_V1,OUTCOME_SALES,AUCTION,4641,2054,2.26,154,120,180.17,1.17,38.82,87.72,3.33,2.59,120,98,66,9,4,2,1633.02,85,131,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6185498856456084,35-44_Erkek_Izmir_Ankara,7892426490277009,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,1667,779,2.14,20,16,90.9,4.54,54.53,116.69,1.24,0.96,16,12,7,1,0,0,0.0,11,9,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6185498856456084,35-44_Erkek_Izmir_Ankara,8345726219422511,Krampon_Video_V2,OUTCOME_SALES,AUCTION,1477,763,1.94,41,33,68.32,1.67,46.26,89.54,2.82,2.23,33,27,17,4,1,0,0.0,32,16,78
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,3604975704973900,Retargeting_SepetTerk,7113963955188247,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,1966,1064,1.85,68,55,67.43,0.99,34.3,63.37,3.47,2.8,55,39,22,3,1,0,0.0,28,34,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,3604975704973900,Retargeting_SepetTerk,759841357046712,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,883,635,1.39,12,8,77.79,6.48,88.1,122.5,1.39,0.91,8,6,3,0,0,0,0.0,5,15,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,6921517409633878,Krampon_Video_V2,OUTCOME_SALES,AUCTION,1299,614,2.12,38,33,106.79,2.81,82.21,173.93,2.93,2.54,33,24,15,1,0,0,0.0,27,26,73
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,2801583905615764,Lookalike_Alicilar_1pct,4180629817631813,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,1514,850,1.78,30,24,65.42,2.18,43.21,76.96,2.02,1.59,24,17,10,1,0,0,0.0,14,43,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,9644682928982844,Retargeting_UrunGoruntuleyen,3898847366368504,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,2606,1342,1.94,72,59,206.38,2.87,79.19,153.79,2.78,2.26,59,45,32,5,2,1,689.33,54,30,0
2025-03-25,2025-03-25,act_987654321,Sporthink TR,4388175213109749,SP_Meta_Sneaker_Lansman,8561692978165620,25-34_Erkek_Genel,3703767585701412,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,1914,812,2.36,60,53,136.74,2.28,71.44,168.4,3.15,2.77,53,44,22,2,0,0,0.0,24,44,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,6167666389913162,25-34_Kadin_Genel,8900604019447434,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,2267,955,2.37,37,29,41.67,1.13,18.38,43.63,1.64,1.28,29,25,13,1,0,0,0.0,14,47,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,6167666389913162,25-34_Kadin_Genel,9463337142606003,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,1086,567,1.92,11,9,46.36,4.21,42.69,81.76,1.1,0.83,9,7,4,0,0,0,0.0,7,23,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,6167666389913162,25-34_Kadin_Genel,4021922358200507,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,1073,934,1.15,14,11,37.49,2.68,34.94,40.14,1.34,1.03,11,9,7,1,0,0,0.0,7,5,188
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,2266738213434075,BlackFriday_Urgency_V1,OUTCOME_AWARENESS,AUCTION,820,389,2.11,10,8,34.37,3.44,41.91,88.35,1.27,0.98,8,6,4,0,0,0,0.0,4,15,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,9634107399493785,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,1670,761,2.19,36,25,38.02,1.06,22.77,49.96,2.19,1.5,25,21,12,2,0,0,0.0,13,20,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,8972315513725439,35-55_Outdoor_Ilgilenen,6521592275146845,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,2023,1030,1.96,38,33,40.46,1.06,20.0,39.28,1.92,1.63,33,23,17,1,0,0,0.0,13,34,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,6620405798752962,SP_Meta_BaharKoleksiyonu,2801583905615764,Lookalike_Alicilar_1pct,6746901648922973,NikeAF1_SingleImage_V1,OUTCOME_AWARENESS,AUCTION,9494,4092,2.32,210,175,174.41,0.83,18.37,42.62,2.21,1.84,175,135,97,20,9,3,4106.32,82,155,0
2025-03-26,2025-03-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,5153116558422054,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,827,457,1.81,16,12,27.0,1.69,32.65,59.08,1.96,1.45,12,9,4,0,0,0,0.0,8,9,0
