date,itemId,itemName,itemCategory,itemCategory2,itemBrand,itemsViewed,itemsAddedToCart,itemsCheckedOut,itemsPurchased,itemRevenue,itemListViews,itemListClicks,cartToViewRate
20250319,SP-AYK-TR-169,Skechers Arizona Kadın Sandalet,Ayakkabı,Terlik,Skechers,12,2,1,0,0.0,58,18,0.1667
20250319,SP-GYM-SW-033,Columbia Essentials 3-Stripes Erkek Sweatshirt,Giyim,Sweatshirt,Columbia,7,1,0,0,0.0,32,9,0.1429
20250319,SP-AYK-TR-170,Skechers Arizona Unisex Sandalet,Ayakkabı,Terlik,Skechers,8,2,0,0,0.0,34,13,0.25
20250319,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Giyim,Sweatshirt,Under Armour,12,1,0,0,0.0,79,13,0.0833
20250319,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,13,4,2,0,0.0,39,14,0.3077
20250319,SP-AYK-GN-081,Hummel Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,13,2,0,0,0.0,56,17,0.1538
20250319,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,4,0,0,0,0.0,18,6,0.0
20250319,SP-GYM-TS-012,Puma Cotton Logo Kadın Tişört,Giyim,Tişört,Puma,12,2,1,0,0.0,45,15,0.1667
20250319,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,15,4,1,0,0.0,70,16,0.2667
20250319,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Giyim,Ceket,Puma,17,5,2,1,1491.83,72,26,0.2941
20250319,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,7,1,0,0,0.0,28,10,0.1429
20250319,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,15,5,2,0,0.0,80,22,0.3333
20250319,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,16,3,1,0,0.0,66,23,0.1875
20250319,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,3,0,0,0,0.0,26,4,0.0
20250319,SP-AYK-HS-097,Crocs Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Crocs,3,0,0,0,0.0,15,4,0.0
20250319,SP-GYM-CK-095,Vans Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Vans,2,0,0,0,0.0,21,3,0.0
20250319,SP-GYM-SR-107,Puma Aeroready Erkek Şort,Giyim,Şort,Puma,9,1,0,0,0.0,44,12,0.1111
20250319,SP-GYM-TS-007,Vans Trefoil Essentials Erkek Tişört,Giyim,Tişört,Vans,6,1,0,0,0.0,53,8,0.1667
20250319,SP-GYM-CK-094,Jack & Jones Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Jack & Jones,6,0,0,0,0.0,38,7,0.0
20250319,SP-AYK-TR-161,Under Armour Classic Clog Unisex Terlik,Ayakkabı,Terlik,Under Armour,4,0,0,0,0.0,27,7,0.0
20250319,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Reebok,18,4,1,0,0.0,83,24,0.2222
20250319,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,9,2,1,0,0.0,48,12,0.2222
20250319,SP-GYM-TY-138,Lacoste Pro Dri-FIT Erkek Tayt,Giyim,Tayt,Lacoste,9,2,1,0,0.0,38,14,0.2222
20250319,SP-AKS-SP-023,Nike H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Nike,14,2,0,0,0.0,84,16,0.1429
20250319,SP-AYK-KS-001,New Balance Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,New Balance,10,1,0,0,0.0,37,13,0.1
20250319,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,4,0,0,0,0.0,32,7,0.0
20250319,SP-GYM-FR-131,Puma Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Puma,5,1,0,0,0.0,43,9,0.2
20250319,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,3,0,0,0,0.0,30,6,0.0
20250319,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,7,1,0,0,0.0,24,8,0.1429
20250319,SP-AKS-BC-052,Nike Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,Nike,6,0,0,0,0.0,48,7,0.0
20250319,SP-AYK-SN-062,Lacoste Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,0,0,0,0.0,16,2,0.0
20250319,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,7,2,1,0,0.0,43,9,0.2857
20250319,SP-AYK-BT-179,Converse Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Converse,9,1,0,0,0.0,36,11,0.1111
20250319,SP-AKS-SPC-047,U.S. Polo Assn. Brasilia M Duffel Unisex Spor Çantası,Aksesuar,Spor Çantası,U.S. Polo Assn.,17,5,2,1,1033.94,79,22,0.2941
20250319,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,12,2,1,0,0.0,58,19,0.1667
20250319,SP-AYK-HS-099,Nike Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Nike,10,2,1,0,0.0,61,13,0.2
20250319,SP-AYK-SN-076,Vans Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Vans,7,2,1,0,0.0,50,12,0.2857
20250319,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,17,2,0,0,0.0,82,27,0.1176
20250319,SP-SML-KE-013,Adidas Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Adidas,14,1,0,0,0.0,73,22,0.0714
20250319,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,19,2,1,0,0.0,68,22,0.1053
20250319,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,16,3,1,0,0.0,54,18,0.1875
20250319,SP-GYM-TS-014,Nike Cotton Logo Kadın Tişört,Giyim,Tişört,Nike,10,2,1,0,0.0,73,11,0.2
20250319,SP-GYM-TS-018,Lacoste Cotton Logo Kadın Tişört,Giyim,Tişört,Lacoste,5,1,0,0,0.0,24,7,0.2
20250319,SP-AYK-SN-055,Birkenstock Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,7,1,0,0,0.0,36,8,0.1429
20250319,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Puma,10,2,1,0,0.0,47,12,0.2
20250319,SP-GYM-TS-016,New Balance Cotton Logo Kadın Tişört,Giyim,Tişört,New Balance,10,1,0,0,0.0,35,13,0.1
20250319,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,1,0,0,0,0.0,7,2,0.0
20250319,SP-GYM-TS-006,Jack & Jones Sportswear Essential Kadın Tişört,Giyim,Tişört,Jack & Jones,17,4,2,0,0.0,82,24,0.2353
20250319,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,11,3,1,0,0.0,45,12,0.2727
20250319,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,9,2,0,0,0.0,54,12,0.2222
20250319,SP-GYM-TS-009,Reebok Trefoil Essentials Erkek Tişört,Giyim,Tişört,Reebok,11,2,0,0,0.0,43,13,0.1818
20250319,SP-GYM-MN-084,The North Face Silver Ridge Kadın Yağmurluk,Giyim,Mont,The North Face,20,4,2,0,0.0,86,25,0.2
20250319,SP-AYK-HS-094,The North Face Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,The North Face,16,5,2,1,1475.87,85,23,0.3125
20250319,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Under Armour,7,2,1,0,0.0,23,8,0.2857
20250319,SP-GYM-FR-125,The North Face Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,The North Face,20,5,2,0,0.0,87,33,0.25
20250319,SP-AYK-KR-106,Puma Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Puma,6,0,0,0,0.0,21,7,0.0
20250319,SP-AKS-SP-031,U.S. Polo Assn. H86 Futura Washed Erkek Şapka,Aksesuar,Şapka,U.S. Polo Assn.,15,3,1,0,0.0,70,19,0.2
20250319,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,4,0,0,0,0.0,47,7,0.0
20250319,SP-GYM-JN-120,Jack & Jones 501 Original Fit Kadın Jean,Giyim,Jean,Jack & Jones,10,2,1,0,0.0,45,13,0.2
20250319,SP-AYK-SN-066,Asics Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Asics,1,0,0,0,0.0,6,2,0.0
20250319,SP-GYM-SW-035,Jack & Jones Essentials 3-Stripes Erkek Sweatshirt,Giyim,Sweatshirt,Jack & Jones,7,2,1,0,0.0,33,9,0.2857
20250319,SP-GYM-TS-008,Vans Trefoil Essentials Kadın Tişört,Giyim,Tişört,Vans,15,5,2,1,849.09,82,19,0.3333
20250319,SP-AYK-BK-113,Birkenstock LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Birkenstock,1,0,0,0,0.0,9,2,0.0
20250319,SP-AKS-EB-057,Nike Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Nike,12,4,1,0,0.0,67,15,0.3333
20250319,SP-GYM-JN-114,Under Armour 501 Original Fit Kadın Jean,Giyim,Jean,Under Armour,10,3,1,0,0.0,62,13,0.3
20250319,SP-AYK-KS-026,Adidas Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,11,3,1,0,0.0,63,14,0.2727
20250319,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,10,2,1,0,0.0,41,15,0.2
20250319,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Hummel,11,1,0,0,0.0,33,12,0.0909
20250319,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,2,0,0,0,0.0,27,4,0.0
20250319,SP-AKS-CR-006,U.S. Polo Assn. Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,U.S. Polo Assn.,4,0,0,0,0.0,16,6,0.0
20250319,SP-AYK-SN-063,Lacoste Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Lacoste,11,1,0,0,0.0,85,13,0.0909
20250319,SP-GYM-EA-054,Converse Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Converse,19,5,1,0,0.0,66,24,0.2632
20250319,SP-AYK-KS-003,Nike Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Nike,13,1,0,0,0.0,75,16,0.0769
20250319,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,7,1,0,0,0.0,27,8,0.1429
20250320,SP-SML-FE-016,Adidas Direnç Bandı Seti 3'lü,Spor Malzemeleri,Fitness Ekipmanı,Adidas,6,1,0,0,0.0,33,8,0.1667
20250320,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,17,5,2,1,2165.88,75,19,0.2941
20250320,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,5,0,0,0,0.0,21,6,0.0
20250320,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,6,0,0,0,0.0,29,10,0.0
20250320,SP-AYK-SN-075,Vans Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Vans,20,6,2,1,1419.03,71,23,0.3
20250320,SP-AYK-SN-037,Reebok Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Reebok,17,4,2,1,2328.83,80,28,0.2353
20250320,SP-AYK-KS-023,Asics Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,9,1,0,0,0.0,65,11,0.1111
20250320,SP-AYK-TR-157,Asics Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Asics,6,1,0,0,0.0,48,9,0.1667
20250320,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Nike,5,1,0,0,0.0,42,9,0.2
20250320,SP-AYK-TR-169,Skechers Arizona Kadın Sandalet,Ayakkabı,Terlik,Skechers,16,3,1,0,0.0,55,18,0.1875
20250320,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,2,0,0,0,0.0,9,3,0.0
20250320,SP-AYK-OD-124,Birkenstock X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,0,0,0,0.0,17,2,0.0
20250320,SP-SML-FE-015,Puma Yoga Matı 4mm,Spor Malzemeleri,Fitness Ekipmanı,Puma,16,1,0,0,0.0,61,19,0.0625
20250320,SP-AYK-SN-076,Vans Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Vans,8,2,0,0,0.0,46,10,0.25
20250320,SP-AKS-CR-019,The North Face Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,6,0,0,0,0.0,30,8,0.0
20250320,SP-AYK-OD-120,Puma X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,12,1,0,0,0.0,86,14,0.0833
20250320,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Puma,6,1,0,0,0.0,48,9,0.1667
20250320,SP-AYK-TR-138,Reebok Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Reebok,10,2,1,0,0.0,39,14,0.2
20250320,SP-GYM-SW-041,Jack & Jones Core Logo Erkek Hoodie,Giyim,Sweatshirt,Jack & Jones,17,2,1,0,0.0,83,25,0.1176
20250320,SP-AYK-OD-126,Hummel Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,6,1,0,0,0.0,42,9,0.1667
20250320,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,4,0,0,0,0.0,17,5,0.0
20250320,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Lacoste,13,3,1,0,0.0,73,19,0.2308
20250320,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,17,4,1,0,0.0,85,26,0.2353
20250320,SP-AYK-SN-039,Birkenstock Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,1,0,0,0,0.0,9,3,0.0
20250320,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,11,1,0,0,0.0,51,18,0.0909
20250320,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Giyim,Tişört,Puma,20,3,1,0,0.0,80,27,0.15
20250320,SP-AYK-TR-145,Columbia Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Columbia,6,0,0,0,0.0,34,10,0.0
20250320,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,4,1,0,0,0.0,39,7,0.25
20250320,SP-AYK-KS-006,Columbia Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,4,0,0,0,0.0,25,7,0.0
20250320,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,16,3,1,0,0.0,58,18,0.1875
20250320,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,6,1,0,0,0.0,21,7,0.1667
20250320,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,11,1,0,0,0.0,61,15,0.0909
20250320,SP-AYK-OD-130,New Balance Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,9,2,0,0,0.0,37,12,0.2222
20250320,SP-AKS-CR-003,The North Face Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,The North Face,1,0,0,0,0.0,14,3,0.0
20250320,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,16,4,2,1,4443.65,51,18,0.25
20250320,SP-GYM-JN-115,Adidas 501 Original Fit Erkek Jean,Giyim,Jean,Adidas,9,1,0,0,0.0,86,14,0.1111
20250320,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,2,0,0,0,0.0,18,3,0.0
20250320,SP-AKS-CR-009,Nike Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,Nike,7,1,0,0,0.0,43,8,0.1429
20250320,SP-GYM-MN-088,Lacoste Silver Ridge Kadın Yağmurluk,Giyim,Mont,Lacoste,9,0,0,0,0.0,37,13,0.0
20250320,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,6,1,0,0,0.0,31,10,0.1667
20250320,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,11,3,1,0,0.0,59,18,0.2727
20250320,SP-AKS-SP-029,Adidas H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Adidas,9,1,0,0,0.0,43,13,0.1111
20250320,SP-GYM-SW-043,Columbia Core Logo Erkek Hoodie,Giyim,Sweatshirt,Columbia,2,0,0,0,0.0,19,3,0.0
20250320,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,4,1,0,0,0.0,27,6,0.25
20250320,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,10,3,1,0,0.0,76,13,0.3
20250320,SP-AYK-BT-178,Crocs Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Crocs,4,1,0,0,0.0,24,7,0.25
20250320,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Reebok,6,2,0,0,0.0,27,9,0.3333
20250320,SP-AYK-KS-013,Asics Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,10,1,0,0,0.0,55,13,0.1
20250320,SP-GYM-CK-100,Levi's Run Favorite Kadın Ceket,Giyim,Ceket,Levi's,3,0,0,0,0.0,28,5,0.0
20250320,SP-AKS-CR-016,Nike Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,Nike,17,2,0,0,0.0,58,21,0.1176
20250320,SP-GYM-SW-036,Jack & Jones Essentials 3-Stripes Kadın Sweatshirt,Giyim,Sweatshirt,Jack & Jones,9,1,0,0,0.0,59,14,0.1111
20250320,SP-AYK-TR-163,Skechers Classic Clog Kadın Terlik,Ayakkabı,Terlik,Skechers,1,0,0,0,0.0,9,2,0.0
20250320,SP-AYK-OD-137,The North Face Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,6,1,0,0,0.0,25,8,0.1667
20250320,SP-GYM-JN-120,Jack & Jones 501 Original Fit Kadın Jean,Giyim,Jean,Jack & Jones,1,0,0,0,0.0,7,2,0.0
20250320,SP-GYM-TS-018,Lacoste Cotton Logo Kadın Tişört,Giyim,Tişört,Lacoste,6,0,0,0,0.0,30,8,0.0
20250320,SP-GYM-MN-086,New Balance Silver Ridge Kadın Yağmurluk,Giyim,Mont,New Balance,1,0,0,0,0.0,12,2,0.0
20250320,SP-GYM-TY-137,New Balance Pro Dri-FIT Kadın Tayt,Giyim,Tayt,New Balance,5,1,0,0,0.0,32,7,0.2
20250320,SP-AYK-TR-143,Birkenstock Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Birkenstock,3,0,0,0,0.0,32,5,0.0
20250320,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,10,1,0,0,0.0,86,13,0.1
20250320,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Asics,7,2,1,0,0.0,49,8,0.2857
20250320,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,7,1,0,0,0.0,24,8,0.1429
20250320,SP-GYM-ET-067,Puma Basic 3-Stripes Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Puma,8,1,0,0,0.0,36,9,0.125
20250320,SP-AYK-SN-074,Lacoste Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Lacoste,12,3,1,0,0.0,79,14,0.25
20250320,SP-GYM-TS-004,Hummel Sportswear Essential Kadın Tişört,Giyim,Tişört,Hummel,8,1,0,0,0.0,33,10,0.125
20250320,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,11,3,1,0,0.0,68,17,0.2727
20250320,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,11,3,1,0,0.0,52,17,0.2727
20250320,SP-AYK-TR-144,Columbia Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Columbia,6,1,0,0,0.0,24,8,0.1667
20250320,SP-AYK-SN-054,Birkenstock Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,16,5,1,0,0.0,71,21,0.3125
20250320,SP-AYK-KR-111,Under Armour Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Under Armour,21,5,2,1,3782.22,72,24,0.2381
20250320,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,9,1,0,0,0.0,44,15,0.1111
20250320,SP-GYM-JN-113,Under Armour 501 Original Fit Erkek Jean,Giyim,Jean,Under Armour,15,3,1,0,0.0,49,17,0.2
20250320,SP-GYM-EA-062,U.S. Polo Assn. Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,5,0,0,0,0.0,43,7,0.0
20250320,SP-AYK-KR-110,Skechers Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,12,3,1,0,0.0,63,15,0.25
20250320,SP-AYK-HS-094,The North Face Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,The North Face,7,1,0,0,0.0,65,10,0.1429
20250320,SP-GYM-SW-039,Lacoste Core Logo Erkek Hoodie,Giyim,Sweatshirt,Lacoste,19,3,1,0,0.0,74,23,0.1579
20250320,SP-AYK-VL-171,Columbia Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,7,1,0,0,0.0,67,10,0.1429
20250320,SP-AYK-TR-149,Lacoste Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Lacoste,4,0,0,0,0.0,20,6,0.0
20250320,SP-GYM-FR-128,Levi's Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Levi's,17,3,2,0,0.0,73,24,0.1765
20250320,SP-GYM-MN-090,Nike Silver Ridge Kadın Yağmurluk,Giyim,Mont,Nike,7,1,0,0,0.0,40,11,0.1429
20250320,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,8,0,0,0,0.0,43,14,0.0
20250320,SP-AKS-SP-037,The North Face Baseball Cap Erkek Şapka,Aksesuar,Şapka,The North Face,13,3,1,0,0.0,71,20,0.2308
20250320,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Salomon,10,2,0,0,0.0,78,14,0.2
20250320,SP-AYK-TR-162,Skechers Classic Clog Erkek Terlik,Ayakkabı,Terlik,Skechers,11,3,2,1,1229.2,62,14,0.2727
20250320,SP-AYK-HS-098,Lacoste Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,8,0,0,0,0.0,53,9,0.0
20250320,SP-GYM-SR-108,Puma Aeroready Kadın Şort,Giyim,Şort,Puma,1,0,0,0,0.0,8,3,0.0
20250320,SP-AYK-SN-036,Reebok Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Reebok,9,1,0,0,0.0,38,10,0.1111
20250320,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,18,5,2,0,0.0,74,25,0.2778
20250320,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,19,5,2,0,0.0,80,26,0.2632
20250320,SP-GYM-FR-131,Puma Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Puma,13,2,0,0,0.0,57,18,0.1538
20250320,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,13,4,1,0,0.0,70,15,0.3077
20250320,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Hummel,3,1,0,0,0.0,27,5,0.3333
20250320,SP-AKS-BC-052,Nike Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,Nike,3,0,0,0,0.0,19,4,0.0
20250320,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,19,6,2,1,1979.79,69,26,0.3158
20250320,SP-AYK-KS-015,Asics Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,8,1,0,0,0.0,52,10,0.125
20250320,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,22,4,1,0,0.0,77,27,0.1818
20250320,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,New Balance,8,1,0,0,0.0,39,12,0.125
