order_id,line_id,item_id,item_name,item_category,item_category2,item_brand,quantity,unit_price,line_total,discount_amount,refund_amount
SP-2025-012645,1,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Giyim,Sweatshirt,Under Armour,1,1589.0,1589.0,0.0,0.0
SP-2025-012645,2,SP-GYM-JN-114,Under Armour 501 Original Fit Kadın Jean,Giyim,Jean,Under Armour,2,1849.0,3698.0,0.0,0.0
SP-2025-012645,3,SP-GYM-MN-074,The North Face Sportswear Windrunner Kadın Mont,Giyim,Mont,The North Face,1,2209.0,2209.0,0.0,0.0
SP-2025-012646,1,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1649.0,1649.0,0.0,0.0
SP-2025-012646,2,SP-AYK-GN-085,Hummel Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,2,1579.0,3158.0,0.0,0.0
SP-2025-012647,1,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1649.0,1649.0,0.0,0.0
SP-2025-012647,2,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,1499.0,1499.0,0.0,0.0
SP-2025-012647,3,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Asics,2,779.0,1558.0,372.3,0.0
SP-2025-012648,1,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,1,1339.0,1339.0,293.89,0.0
SP-2025-012649,1,SP-AYK-HS-095,Nike Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Nike,1,1489.0,1489.0,444.93,0.0
SP-2025-012649,2,SP-AYK-GN-092,Columbia Go Walk 7 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,1,2229.0,2229.0,620.59,0.0
SP-2025-012650,1,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,1,1639.0,1639.0,0.0,0.0
SP-2025-012650,2,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Puma,1,1949.0,1949.0,0.0,0.0
SP-2025-012651,1,SP-GYM-TS-020,Nike Tech Kadın Antrenman Tişört,Giyim,Tişört,Nike,1,1029.0,1029.0,0.0,0.0
SP-2025-012651,2,SP-AYK-KS-016,Asics Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4109.0,4109.0,0.0,0.0
SP-2025-012652,1,SP-AYK-TR-162,Skechers Classic Clog Erkek Terlik,Ayakkabı,Terlik,Skechers,1,1359.0,1359.0,0.0,0.0
SP-2025-012652,2,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1889.0,1889.0,0.0,0.0
SP-2025-012653,1,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,1,1259.0,1259.0,0.0,1046.15
SP-2025-012654,1,SP-AYK-KR-108,Birkenstock Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Birkenstock,1,4659.0,4659.0,0.0,0.0
SP-2025-012654,2,SP-AKS-CR-015,U.S. Polo Assn. Trefoil Liner 3'lü Unisex Çorap,Aksesuar,Çorap,U.S. Polo Assn.,2,209.0,418.0,81.24,0.0
SP-2025-012654,3,SP-GYM-TS-023,Vans Tech Erkek Antrenman Tişört,Giyim,Tişört,Vans,1,829.0,829.0,0.0,0.0
SP-2025-012654,4,SP-AYK-GN-092,Columbia Go Walk 7 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,1,2229.0,2229.0,0.0,0.0
SP-2025-012655,1,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,1,2579.0,2579.0,0.0,0.0
SP-2025-012655,2,SP-AYK-KS-018,Salomon Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,1,4209.0,4209.0,1015.83,0.0
SP-2025-012656,1,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,1,4759.0,4759.0,0.0,0.0
SP-2025-012657,1,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,1,2469.0,2469.0,0.0,0.0
SP-2025-012657,2,SP-AYK-KS-012,Columbia Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,5309.0,5309.0,0.0,0.0
SP-2025-012658,1,SP-GYM-TS-003,Hummel Sportswear Essential Erkek Tişört,Giyim,Tişört,Hummel,1,859.0,859.0,0.0,706.89
SP-2025-012659,1,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,1,2229.0,2229.0,250.27,0.0
SP-2025-012659,2,SP-AYK-KS-030,Puma Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,2,3749.0,7498.0,1008.09,0.0
SP-2025-012660,1,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Ayakkabı,Terlik,Under Armour,1,1609.0,1609.0,0.0,0.0
SP-2025-012661,1,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,2,2469.0,4938.0,0.0,0.0
SP-2025-012662,1,SP-AYK-KS-006,Columbia Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,2719.0,2719.0,361.31,0.0
SP-2025-012662,2,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,1,829.0,829.0,232.09,0.0
SP-2025-012662,3,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,1,1749.0,1749.0,455.94,0.0
SP-2025-012663,1,SP-AYK-OD-131,New Balance Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,1,3299.0,3299.0,180.47,0.0
SP-2025-012663,2,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,1,769.0,769.0,0.0,0.0
SP-2025-012664,1,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Reebok,1,2349.0,2349.0,391.75,0.0
SP-2025-012665,1,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,1,1899.0,1899.0,0.0,0.0
SP-2025-012666,1,SP-AKS-CR-013,U.S. Polo Assn. Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,U.S. Polo Assn.,1,379.0,379.0,0.0,0.0
SP-2025-012666,2,SP-GYM-FR-125,The North Face Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,The North Face,2,1839.0,3678.0,0.0,0.0
SP-2025-012666,3,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Reebok,1,2349.0,2349.0,0.0,0.0
SP-2025-012667,1,SP-GYM-TY-135,Jack & Jones Pro Dri-FIT Kadın Tayt,Giyim,Tayt,Jack & Jones,3,1169.0,3507.0,0.0,0.0
SP-2025-012667,2,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,1,1869.0,1869.0,309.66,0.0
SP-2025-012667,3,SP-AYK-SN-051,The North Face Old Skool Kadın Sneaker,Ayakkabı,Sneaker,The North Face,1,1599.0,1599.0,0.0,0.0
SP-2025-012667,4,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,1,1309.0,1309.0,349.3,0.0
SP-2025-012667,5,SP-AYK-OD-137,The North Face Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,2,3579.0,7158.0,0.0,0.0
SP-2025-012668,1,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,1,3469.0,3469.0,0.0,0.0
SP-2025-012669,1,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,3639.0,3639.0,657.57,0.0
SP-2025-012669,2,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,4089.0,4089.0,0.0,0.0
SP-2025-012670,1,SP-GYM-SR-106,Converse Dri-FIT Challenger Erkek Koşu Şort,Giyim,Şort,Converse,1,609.0,609.0,0.0,0.0
SP-2025-012671,1,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,1,2019.0,2019.0,0.0,0.0
SP-2025-012671,2,SP-AYK-OD-137,The North Face Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,1,3579.0,3579.0,0.0,0.0
SP-2025-012671,3,SP-GYM-SW-042,Jack & Jones Core Logo Kadın Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1169.0,1169.0,0.0,0.0
SP-2025-012671,4,SP-AYK-SN-035,Reebok Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2949.0,2949.0,0.0,0.0
SP-2025-012672,1,SP-GYM-TS-001,Adidas Sportswear Essential Erkek Tişört,Giyim,Tişört,Adidas,1,669.0,669.0,164.35,0.0
SP-2025-012672,2,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,1,3469.0,3469.0,0.0,0.0
SP-2025-012672,3,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,2,4669.0,9338.0,0.0,0.0
SP-2025-012672,4,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,1,1929.0,1929.0,0.0,0.0
SP-2025-012672,5,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1669.0,1669.0,324.58,0.0
SP-2025-012673,1,SP-GYM-EA-060,Jack & Jones Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,2,639.0,1278.0,125.08,0.0
SP-2025-012673,2,SP-AYK-TR-148,Lacoste Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Lacoste,1,819.0,819.0,0.0,0.0
SP-2025-012673,3,SP-AKS-CR-010,Adidas Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,Adidas,1,359.0,359.0,40.46,0.0
SP-2025-012674,1,SP-AYK-KS-018,Salomon Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,2,4209.0,8418.0,0.0,0.0
SP-2025-012674,2,SP-GYM-TS-025,The North Face Tech Erkek Antrenman Tişört,Giyim,Tişört,The North Face,1,829.0,829.0,98.3,0.0
SP-2025-012675,1,SP-AKS-CR-021,The North Face Trefoil Liner 3'lü Unisex Çorap,Aksesuar,Çorap,The North Face,1,269.0,269.0,0.0,0.0
SP-2025-012676,1,SP-AKS-SP-039,The North Face Baseball Cap Unisex Şapka,Aksesuar,Şapka,The North Face,1,499.0,499.0,0.0,457.95
SP-2025-012676,2,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2049.0,2049.0,0.0,1880.44
SP-2025-012677,1,SP-AYK-TR-141,Birkenstock Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Birkenstock,2,769.0,1538.0,229.26,0.0
SP-2025-012677,2,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,1,2109.0,2109.0,0.0,0.0
SP-2025-012678,1,SP-GYM-CK-093,Jack & Jones Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Jack & Jones,1,1429.0,1429.0,0.0,470.45
SP-2025-012678,2,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,2849.0,2849.0,0.0,937.94
SP-2025-012679,1,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1679.0,1679.0,0.0,0.0
SP-2025-012679,2,SP-GYM-MN-087,Lacoste Silver Ridge Erkek Yağmurluk,Giyim,Mont,Lacoste,1,2719.0,2719.0,0.0,0.0
SP-2025-012679,3,SP-AYK-TR-140,Reebok Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Reebok,2,759.0,1518.0,0.0,0.0
SP-2025-012679,4,SP-GYM-SW-043,Columbia Core Logo Erkek Hoodie,Giyim,Sweatshirt,Columbia,1,1789.0,1789.0,0.0,0.0
SP-2025-012680,1,SP-AYK-TR-140,Reebok Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Reebok,1,759.0,759.0,160.92,0.0
SP-2025-012680,2,SP-AYK-TR-152,Columbia Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Columbia,1,939.0,939.0,0.0,0.0
SP-2025-012680,3,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,1,1869.0,1869.0,200.14,0.0
SP-2025-012680,4,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,1,1909.0,1909.0,323.59,0.0
SP-2025-012681,1,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,1,829.0,829.0,0.0,0.0
SP-2025-012681,2,SP-GYM-TY-134,Jack & Jones Pro Dri-FIT Erkek Tayt,Giyim,Tayt,Jack & Jones,1,1279.0,1279.0,203.95,0.0
SP-2025-012681,3,SP-GYM-TS-012,Puma Cotton Logo Kadın Tişört,Giyim,Tişört,Puma,1,589.0,589.0,0.0,0.0
SP-2025-012682,1,SP-GYM-CK-098,Puma Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Puma,1,2419.0,2419.0,0.0,0.0
SP-2025-012682,2,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,3,1779.0,5337.0,0.0,0.0
SP-2025-012683,1,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,2,3649.0,7298.0,0.0,0.0
SP-2025-012683,2,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Ayakkabı,Terlik,Under Armour,3,1609.0,4827.0,0.0,0.0
SP-2025-012683,3,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,1,1549.0,1549.0,0.0,0.0
SP-2025-012683,4,SP-SML-BKT-006,Puma TF-1000 Legacy Basketbol Topu,Spor Malzemeleri,Basketbol Topu,Puma,1,1379.0,1379.0,0.0,0.0
SP-2025-012684,1,SP-AYK-BT-178,Crocs Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Crocs,1,3129.0,3129.0,0.0,0.0
SP-2025-012684,2,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,2,3759.0,7518.0,1167.15,0.0
SP-2025-012685,1,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,1,2719.0,2719.0,0.0,0.0
SP-2025-012685,2,SP-GYM-CK-094,Jack & Jones Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Jack & Jones,3,1569.0,4707.0,0.0,0.0
SP-2025-012686,1,SP-AYK-TR-146,Columbia Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Columbia,1,1079.0,1079.0,0.0,0.0
SP-2025-012686,2,SP-SML-KE-012,Puma Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Puma,1,1059.0,1059.0,0.0,0.0
SP-2025-012687,1,SP-SML-FT-004,Hummel UCL League Futbol Topu,Spor Malzemeleri,Futbol Topu,Hummel,1,1799.0,1799.0,234.44,0.0
SP-2025-012688,1,SP-GYM-SW-042,Jack & Jones Core Logo Kadın Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1169.0,1169.0,0.0,0.0
SP-2025-012688,2,SP-AYK-BT-180,Salomon Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Salomon,1,4549.0,4549.0,0.0,0.0
SP-2025-012688,3,SP-GYM-TS-023,Vans Tech Erkek Antrenman Tişört,Giyim,Tişört,Vans,1,829.0,829.0,170.2,0.0
SP-2025-012689,1,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,1,2019.0,2019.0,580.02,0.0
SP-2025-012690,1,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,1499.0,1499.0,210.82,972.76
SP-2025-012690,2,SP-AKS-CR-019,The North Face Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,1,239.0,239.0,0.0,155.1
SP-2025-012691,1,SP-AYK-SN-035,Reebok Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2949.0,2949.0,754.9,0.0
SP-2025-012692,1,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Under Armour,1,2169.0,2169.0,0.0,0.0
SP-2025-012692,2,SP-GYM-SR-108,Puma Aeroready Kadın Şort,Giyim,Şort,Puma,1,649.0,649.0,0.0,0.0
SP-2025-012692,3,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,2849.0,2849.0,0.0,0.0
SP-2025-012693,1,SP-AKS-SP-025,Puma H86 Futura Washed Erkek Şapka,Aksesuar,Şapka,Puma,2,439.0,878.0,0.0,0.0
SP-2025-012694,1,SP-AYK-TR-154,Adidas Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Adidas,1,889.0,889.0,0.0,0.0
SP-2025-012695,1,SP-AYK-KS-015,Asics Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,2,2999.0,5998.0,0.0,0.0
SP-2025-012695,2,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2279.0,2279.0,436.15,0.0
SP-2025-012696,1,SP-GYM-MN-073,The North Face Sportswear Windrunner Erkek Mont,Giyim,Mont,The North Face,1,2699.0,2699.0,0.0,0.0
SP-2025-012697,1,SP-GYM-JN-121,New Balance 511 Slim Fit Erkek Jean,Giyim,Jean,New Balance,1,1579.0,1579.0,99.44,0.0
SP-2025-012698,1,SP-AYK-TR-152,Columbia Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Columbia,2,939.0,1878.0,0.0,0.0
SP-2025-012699,1,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,1,2139.0,2139.0,0.0,0.0
SP-2025-012700,1,SP-GYM-TY-137,New Balance Pro Dri-FIT Kadın Tayt,Giyim,Tayt,New Balance,2,1129.0,2258.0,0.0,0.0
SP-2025-012701,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,2,2019.0,4038.0,0.0,0.0
SP-2025-012701,2,SP-AYK-KS-004,Nike Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Nike,1,3759.0,3759.0,213.33,0.0
SP-2025-012702,1,SP-GYM-TS-004,Hummel Sportswear Essential Kadın Tişört,Giyim,Tişört,Hummel,1,679.0,679.0,0.0,0.0
SP-2025-012703,1,SP-AKS-BC-052,Nike Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,Nike,1,499.0,499.0,0.0,0.0
SP-2025-012704,1,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,2,1939.0,3878.0,0.0,0.0
SP-2025-012704,2,SP-GYM-EA-045,Nike Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Nike,2,1289.0,2578.0,482.06,0.0
SP-2025-012704,3,SP-AYK-SN-041,Columbia Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Columbia,2,2609.0,5218.0,0.0,0.0
SP-2025-012705,1,SP-GYM-SR-108,Puma Aeroready Kadın Şort,Giyim,Şort,Puma,1,649.0,649.0,74.46,0.0
SP-2025-012706,1,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,1,2219.0,2219.0,0.0,0.0
SP-2025-012707,1,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,3629.0,3629.0,0.0,0.0
SP-2025-012707,2,SP-AYK-BT-184,Nike Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Nike,1,4189.0,4189.0,692.34,0.0
SP-2025-012708,1,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,2,5159.0,10318.0,0.0,0.0
SP-2025-012708,2,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,1,1909.0,1909.0,0.0,0.0
SP-2025-012708,3,SP-GYM-FR-130,Lacoste Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Lacoste,1,1569.0,1569.0,0.0,0.0
SP-2025-012708,4,SP-AYK-KS-008,Skechers Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,3019.0,3019.0,222.56,0.0
SP-2025-012709,1,SP-AYK-SN-071,New Balance Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,New Balance,1,2349.0,2349.0,0.0,0.0
SP-2025-012710,1,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,1,1939.0,1939.0,0.0,0.0
SP-2025-012711,1,SP-AYK-SN-039,Birkenstock Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,2,2479.0,4958.0,1456.05,0.0
SP-2025-012711,2,SP-AYK-HS-098,Lacoste Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,1,1569.0,1569.0,0.0,0.0
SP-2025-012712,1,SP-AYK-TR-151,Columbia Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Columbia,1,669.0,669.0,0.0,0.0
SP-2025-012713,1,SP-AYK-TR-146,Columbia Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Columbia,1,1079.0,1079.0,0.0,0.0
SP-2025-012713,2,SP-AYK-TR-148,Lacoste Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Lacoste,1,819.0,819.0,0.0,0.0
SP-2025-012714,1,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,2,1939.0,3878.0,0.0,0.0
SP-2025-012714,2,SP-AYK-TR-159,Under Armour Classic Clog Erkek Terlik,Ayakkabı,Terlik,Under Armour,1,1789.0,1789.0,0.0,0.0
SP-2025-012715,1,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,1499.0,1499.0,373.72,0.0
SP-2025-012715,2,SP-GYM-JN-113,Under Armour 501 Original Fit Erkek Jean,Giyim,Jean,Under Armour,2,2269.0,4538.0,0.0,0.0
SP-2025-012716,1,SP-AYK-BT-185,Nike Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Nike,1,4719.0,4719.0,0.0,2900.28
SP-2025-012716,2,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2019.0,2019.0,0.0,1240.87
SP-2025-012716,3,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,1,1949.0,1949.0,479.75,1197.85
SP-2025-012717,1,SP-AYK-SN-043,Columbia Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Columbia,1,2219.0,2219.0,0.0,0.0
SP-2025-012717,2,SP-GYM-JN-122,Under Armour 511 Slim Fit Erkek Jean,Giyim,Jean,Under Armour,2,1879.0,3758.0,352.05,0.0
SP-2025-012718,1,SP-AYK-SN-055,Birkenstock Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,1,1849.0,1849.0,0.0,0.0
SP-2025-012719,1,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,2,1669.0,3338.0,0.0,0.0
SP-2025-012720,1,SP-AKS-EB-056,Puma Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Puma,3,689.0,2067.0,0.0,0.0
SP-2025-012721,1,SP-GYM-SW-027,New Balance Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,New Balance,1,1309.0,1309.0,0.0,0.0
SP-2025-012722,1,SP-GYM-SW-028,New Balance Club Fleece Crew Kadın Sweatshirt,Giyim,Sweatshirt,New Balance,1,1909.0,1909.0,240.66,0.0
SP-2025-012723,1,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,1,2989.0,2989.0,0.0,0.0
SP-2025-012724,1,SP-AYK-OD-136,The North Face Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,1,3849.0,3849.0,0.0,3385.82
SP-2025-012725,1,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Under Armour,1,2169.0,2169.0,385.38,0.0
SP-2025-012725,2,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,2,1889.0,3778.0,0.0,0.0
SP-2025-012726,1,SP-AYK-SN-043,Columbia Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Columbia,1,2219.0,2219.0,0.0,0.0
SP-2025-012726,2,SP-AKS-CR-018,Nike Trefoil Liner 3'lü Unisex Çorap,Aksesuar,Çorap,Nike,1,329.0,329.0,0.0,0.0
SP-2025-012727,1,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4479.0,4479.0,0.0,0.0
